Continente,cod continente,País,cod pais,UF,cod uf,Via,cod via,ano,Mês,cod mes,Chegadas
Europa,6,Irlanda,72,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Israel,47,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Israel,47,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Itália,73,São Paulo,25,Aéreo,1,2023,Outubro,10,39
Europa,6,Itália,73,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Japão,48,São Paulo,25,Aéreo,1,2023,Outubro,10,3
Ásia,5,Japão,48,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Letônia,74,São Paulo,25,Aéreo,1,2023,Outubro,10,3
Europa,6,Lituânia,75,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Europa,6,Lituânia,75,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Luxemburgo,76,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Ásia,5,Malásia,50,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Ásia,5,Malásia,50,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Marrocos,6,São Paulo,25,Aéreo,1,2023,Outubro,10,2
África,1,Marrocos,6,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Norte,3,México,25,São Paulo,25,Aéreo,1,2023,Outubro,10,11
América do Norte,3,México,25,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Nicarágua,18,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Noruega,77,São Paulo,25,Aéreo,1,2023,Outubro,10,4
Europa,6,Noruega,77,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Oceania,7,Nova Zelândia,91,São Paulo,25,Aéreo,1,2023,Outubro,10,2
Oceania,7,Nova Zelândia,91,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Panamá,19,São Paulo,25,Aéreo,1,2023,Outubro,10,2
América Central e Caribe,2,Panamá,19,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Paquistão,51,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Paquistão,51,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Paraguai,33,São Paulo,25,Aéreo,1,2023,Outubro,10,23
América do Sul,4,Paraguai,33,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Peru,34,São Paulo,25,Aéreo,1,2023,Outubro,10,3
América do Sul,4,Peru,34,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Polônia,78,São Paulo,25,Aéreo,1,2023,Outubro,10,7
Europa,6,Polônia,78,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Portugal,79,São Paulo,25,Aéreo,1,2023,Outubro,10,3339
Europa,6,Portugal,79,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Reino Unido,80,São Paulo,25,Aéreo,1,2023,Outubro,10,35
Europa,6,Reino Unido,80,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,República da Coreia,52,São Paulo,25,Aéreo,1,2023,Outubro,10,11
Ásia,5,República da Coreia,52,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,República Dominicana,20,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Europa,6,República Tcheca,81,São Paulo,25,Aéreo,1,2023,Outubro,10,2
Europa,6,República Tcheca,81,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Romênia,82,São Paulo,25,Aéreo,1,2023,Outubro,10,8
Europa,6,Romênia,82,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Rússia,83,São Paulo,25,Aéreo,1,2023,Outubro,10,6
Europa,6,Rússia,83,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Europa,6,Sérvia,84,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Europa,6,Sérvia,84,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Suécia,85,São Paulo,25,Aéreo,1,2023,Outubro,10,7
Europa,6,Suécia,85,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Suíça,86,São Paulo,25,Aéreo,1,2023,Outubro,10,6
Europa,6,Suíça,86,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Tailândia,54,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Tailândia,54,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Trinidad e Tobago,21,São Paulo,25,Aéreo,1,2023,Outubro,10,2
América Central e Caribe,2,Trinidad e Tobago,21,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Tunísia,10,São Paulo,25,Aéreo,1,2023,Outubro,10,3
Europa,6,Turquia,87,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Europa,6,Turquia,87,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Ucrânia,88,São Paulo,25,Aéreo,1,2023,Outubro,10,6
Europa,6,Ucrânia,88,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Uruguai,36,São Paulo,25,Aéreo,1,2023,Outubro,10,77
América do Sul,4,Uruguai,36,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Venezuela,37,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Venezuela,37,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,16
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,África do Sul,1,São Paulo,25,Aéreo,1,2023,Outubro,10,811
África,1,África do Sul,1,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,25
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Alemanha,57,São Paulo,25,Aéreo,1,2023,Outubro,10,7820
Europa,6,Alemanha,57,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,4
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Angola,2,São Paulo,25,Aéreo,1,2023,Outubro,10,1001
África,1,Angola,2,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,4
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Arábia Saudita,38,São Paulo,25,Aéreo,1,2023,Outubro,10,34
Ásia,5,Arábia Saudita,38,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,9
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Argentina,26,São Paulo,25,Aéreo,1,2023,Outubro,10,20594
América do Sul,4,Argentina,26,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,40
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Oceania,7,Austrália,90,São Paulo,25,Aéreo,1,2023,Outubro,10,2239
Oceania,7,Austrália,90,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Áustria,58,São Paulo,25,Aéreo,1,2023,Outubro,10,615
Europa,6,Áustria,58,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,8
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,5
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Bangladesh,39,São Paulo,25,Aéreo,1,2023,Outubro,10,81
Ásia,5,Bangladesh,39,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,3
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Bélgica,59,São Paulo,25,Aéreo,1,2023,Outubro,10,1123
Europa,6,Bélgica,59,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,7
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,46
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,75
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Bolívia,27,São Paulo,25,Aéreo,1,2023,Outubro,10,5566
América do Sul,4,Bolívia,27,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,7
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,5
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Europa,6,Bulgária,60,São Paulo,25,Aéreo,1,2023,Outubro,10,127
Europa,6,Bulgária,60,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,126
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Cabo Verde,3,São Paulo,25,Aéreo,1,2023,Outubro,10,15
África,1,Cabo Verde,3,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,57
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Canadá,23,São Paulo,25,Aéreo,1,2023,Outubro,10,5774
América do Norte,3,Canadá,23,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,74
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,90
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,2
América do Sul,4,Chile,28,São Paulo,25,Aéreo,1,2023,Outubro,10,16189
América do Sul,4,Chile,28,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,China,40,São Paulo,25,Aéreo,1,2023,Outubro,10,3122
Ásia,5,China,40,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,12
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,29
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Cingapura,42,São Paulo,25,Aéreo,1,2023,Outubro,10,255
Ásia,5,Cingapura,42,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Colômbia,29,São Paulo,25,Aéreo,1,2023,Outubro,10,7169
América do Sul,4,Colômbia,29,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,78
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,1
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,10
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Costa Rica,12,São Paulo,25,Aéreo,1,2023,Outubro,10,897
América Central e Caribe,2,Costa Rica,12,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Croácia,61,São Paulo,25,Aéreo,1,2023,Outubro,10,92
Europa,6,Croácia,61,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Cuba,13,São Paulo,25,Aéreo,1,2023,Outubro,10,185
América Central e Caribe,2,Cuba,13,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Dinamarca,62,São Paulo,25,Aéreo,1,2023,Outubro,10,776
Europa,6,Dinamarca,62,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,9
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Egito,4,São Paulo,25,Aéreo,1,2023,Outubro,10,101
África,1,Egito,4,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,El Salvador,14,São Paulo,25,Aéreo,1,2023,Outubro,10,259
América Central e Caribe,2,El Salvador,14,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,91
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Equador,30,São Paulo,25,Aéreo,1,2023,Outubro,10,2557
América do Sul,4,Equador,30,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,2
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Eslováquia,63,São Paulo,25,Aéreo,1,2023,Outubro,10,82
Europa,6,Eslováquia,63,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Eslovênia,64,São Paulo,25,Aéreo,1,2023,Outubro,10,92
Europa,6,Eslovênia,64,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Espanha,65,São Paulo,25,Aéreo,1,2023,Outubro,10,4773
Europa,6,Espanha,65,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Norte,3,Estados Unidos,24,São Paulo,25,Aéreo,1,2023,Outubro,10,29687
América do Norte,3,Estados Unidos,24,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Estônia,66,São Paulo,25,Aéreo,1,2023,Outubro,10,53
Europa,6,Estônia,66,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,44
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Filipinas,43,São Paulo,25,Aéreo,1,2023,Outubro,10,298
Ásia,5,Filipinas,43,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Finlândia,67,São Paulo,25,Aéreo,1,2023,Outubro,10,344
Europa,6,Finlândia,67,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,França,68,São Paulo,25,Aéreo,1,2023,Outubro,10,5117
Europa,6,França,68,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,2
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,14
África,1,Gana,5,São Paulo,25,Aéreo,1,2023,Outubro,10,76
África,1,Gana,5,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,28
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,1
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Grécia,69,São Paulo,25,Aéreo,1,2023,Outubro,10,175
Europa,6,Grécia,69,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Guatemala,15,São Paulo,25,Aéreo,1,2023,Outubro,10,395
América Central e Caribe,2,Guatemala,15,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Sul,4,Guiana,31,São Paulo,25,Aéreo,1,2023,Outubro,10,9
América do Sul,4,Guiana,31,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,87
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,11
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,8
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Haiti,16,São Paulo,25,Aéreo,1,2023,Outubro,10,40
América Central e Caribe,2,Haiti,16,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Holanda,70,São Paulo,25,Aéreo,1,2023,Outubro,10,1635
Europa,6,Holanda,70,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Honduras,17,São Paulo,25,Aéreo,1,2023,Outubro,10,235
América Central e Caribe,2,Honduras,17,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Hungria,71,São Paulo,25,Aéreo,1,2023,Outubro,10,408
Europa,6,Hungria,71,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,10
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Oceania,7,Outros países,92,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Oceania,7,Outros países,92,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Índia,44,São Paulo,25,Aéreo,1,2023,Outubro,10,1003
Ásia,5,Índia,44,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Indonésia,45,São Paulo,25,Aéreo,1,2023,Outubro,10,285
Ásia,5,Indonésia,45,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Irã,46,São Paulo,25,Aéreo,1,2023,Outubro,10,104
Ásia,5,Irã,46,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,13
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Irlanda,72,São Paulo,25,Aéreo,1,2023,Outubro,10,1564
Europa,6,Irlanda,72,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,18
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Israel,47,São Paulo,25,Aéreo,1,2023,Outubro,10,622
Ásia,5,Israel,47,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Itália,73,São Paulo,25,Aéreo,1,2023,Outubro,10,5092
Europa,6,Itália,73,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,52
América Central e Caribe,2,Outros países,22,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Japão,48,São Paulo,25,Aéreo,1,2023,Outubro,10,2759
Ásia,5,Japão,48,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,29
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,13
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Letônia,74,São Paulo,25,Aéreo,1,2023,Outubro,10,43
Europa,6,Letônia,74,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Líbano,49,São Paulo,25,Aéreo,1,2023,Outubro,10,264
Ásia,5,Líbano,49,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,1
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,15
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,4
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Lituânia,75,São Paulo,25,Aéreo,1,2023,Outubro,10,100
Europa,6,Lituânia,75,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Luxemburgo,76,São Paulo,25,Aéreo,1,2023,Outubro,10,74
Europa,6,Luxemburgo,76,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,9
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,3
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Malásia,50,São Paulo,25,Aéreo,1,2023,Outubro,10,132
Ásia,5,Malásia,50,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,2
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,10
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,30
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Marrocos,6,São Paulo,25,Aéreo,1,2023,Outubro,10,241
África,1,Marrocos,6,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,12
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,8
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América do Norte,3,México,25,São Paulo,25,Aéreo,1,2023,Outubro,10,5375
América do Norte,3,México,25,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,3
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Moçambique,7,São Paulo,25,Aéreo,1,2023,Outubro,10,409
África,1,Moçambique,7,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,14
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,2
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,34
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,5
Europa,6,Outros países,89,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,21
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,78
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
América Central e Caribe,2,Nicarágua,18,São Paulo,25,Aéreo,1,2023,Outubro,10,119
América Central e Caribe,2,Nicarágua,18,São Paulo,25,Aéreo,1,2023,Outubro,10,0
África,1,Outros países,11,São Paulo,25,Aéreo,1,2023,Outubro,10,1
África,1,Nigéria,8,São Paulo,25,Aéreo,1,2023,Outubro,10,132
África,1,Nigéria,8,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Europa,6,Noruega,77,São Paulo,25,Aéreo,1,2023,Outubro,10,300
Europa,6,Noruega,77,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Oceania,7,Nova Zelândia,91,São Paulo,25,Aéreo,1,2023,Outubro,10,648
Oceania,7,Nova Zelândia,91,São Paulo,25,Aéreo,1,2023,Outubro,10,0
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,11
Ásia,5,Outros países,56,São Paulo,25,Aéreo,1,2023,Outubro,10,0
